N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,17,3,4.6826308593154,4.4904656,0.2569442
20,5,17,4,7.76819651713595,6.6460514,0.29907644
20,5,17,5,4.07885741209611,3.8113399,0.2718837
20,5,17,6,5.38797148503363,5.1782517,0.26165065
20,5,17,7,2.06887663574889,1.8677539,0.27371123
20,5,17,8,1.8710355530493,1.6394553,0.27293372
20,5,17,9,7.79969688039273,7.6848927,0.26381984
20,5,17,10,1.93943927064538,1.7734436,0.27872595
20,5,17,11,4.34231178369373,4.5207987,0.25130713
20,5,17,12,0.0227451813407242,-0.10577307,0.26974684
20,5,17,13,8.34692138712853,8.106223,0.23714806
20,5,17,14,8.30082966247573,8.397757,0.21430483
20,5,17,15,9.56967817852274,9.921914,0.2289065
20,5,17,16,9.48497073026374,9.803505,0.22253034
20,5,17,17,6.00729975616559,6.5527487,0.29982018
20,5,17,18,2.61807404924184,2.354415,0.28463545
20,5,17,19,6.43034250708297,6.6411567,0.28819522
20,5,17,20,5.26233507087454,4.9373837,0.2683968
20,5,18,1,8.22896314784884,8.112422,0.27361405
20,5,18,2,7.10199575405568,7.1802034,0.29040745
20,5,18,3,9.65834765927866,9.719575,0.23098126
20,5,18,4,0.78610778786242,0.8940543,0.25386754
20,5,18,5,0.536370745394379,0.2459872,0.23590712
20,5,18,6,5.74978216551244,6.0598006,0.25657117
20,5,18,7,3.87780030025169,4.0375566,0.23288196
20,5,18,8,5.1038836594671,5.032442,0.23759566
20,5,18,9,3.66147971944883,3.9402423,0.2219606
20,5,18,10,2.17930832412094,2.2501056,0.23286983
20,5,18,11,6.42883177148178,6.5264654,0.2636742
20,5,18,12,7.52815006533638,8.129429,0.25076395
20,5,18,13,0.922475878614932,0.95580447,0.22908102
20,5,18,14,3.07308009127155,3.317779,0.22588463
20,5,18,15,9.92080235155299,9.8291855,0.21934888
20,5,18,16,1.18980998639017,1.174155,0.2302344
20,5,18,17,5.25441377889365,5.7324123,0.23936783
20,5,18,18,0.412676406558603,0.23087116,0.24844621
20,5,18,19,9.38889103708789,9.285937,0.22916843
20,5,18,20,0.671685424167663,0.4153127,0.22049469
20,5,19,1,1.17130583152175,1.5183039,0.28738904
20,5,19,2,4.84029733110219,4.805055,0.29027343
20,5,19,3,6.5120702679269,6.5179806,0.2937505
20,5,19,4,0.683966763317585,0.5652184,0.28306574
20,5,19,5,3.65297803189605,3.8852875,0.29526156
20,5,19,6,2.23903704201803,1.8484881,0.30242005
20,5,19,7,2.91881607146934,3.808182,0.29150966
20,5,19,8,5.7328373240307,4.9722233,0.29156482
20,5,19,9,8.36620330344886,8.267548,0.286147
20,5,19,10,7.26052081910893,6.930023,0.29466456
20,5,19,11,4.06465710373595,4.159347,0.29150182
20,5,19,12,4.49717546580359,5.0718546,0.29188836
20,5,19,13,7.90955097647384,7.7407365,0.2907068
20,5,19,14,9.24153506522998,8.8482275,0.3005517
20,5,19,15,2.2820250177756,2.3186045,0.28415933
20,5,19,16,9.04951837379485,9.035081,0.29308572
20,5,19,17,3.97514036856592,4.193529,0.28939873
20,5,19,18,5.67677828483284,5.911381,0.28921494
20,5,19,19,4.27366116084158,4.675785,0.29272702
20,5,19,20,8.38241810910404,8.477973,0.29045928
20,5,20,1,8.77521388698369,8.75247,0.29635367
20,5,20,2,7.68533208640292,8.155484,0.2973444
20,5,20,3,2.78963138349354,3.308078,0.29307947
20,5,20,4,5.29163692612201,5.5361547,0.2914068
20,5,20,5,9.62907031178474,9.299249,0.2979491
20,5,20,6,9.80354584986344,9.206791,0.2987538
20,5,20,7,0.913325883448124,0.6731564,0.29667976
20,5,20,8,0.707494784146547,1.0698669,0.29732627
20,5,20,9,3.27593952184543,3.3027704,0.29661924
20,5,20,10,3.70074542239308,3.7756553,0.28941274
20,5,20,11,7.15527557302266,6.909443,0.29805645
20,5,20,12,7.57796354126185,7.1644287,0.29473427
20,5,20,13,0.0192793854512274,0.18180253,0.29696324
20,5,20,14,7.42802090244368,7.348283,0.29591814
20,5,20,15,1.92418547347188,1.6741391,0.295646
20,5,20,16,4.52099627349526,4.442094,0.3006324
20,5,20,17,3.22147279744968,3.4620469,0.3006836
20,5,20,18,1.09071407467127,1.3796005,0.29547206
20,5,20,19,2.89262361824512,3.1716936,0.2957645
20,5,20,20,8.19456485565752,8.120773,0.2976961
20,5,21,1,7.86114927148446,7.6473303,0.1550457
20,5,21,2,2.52445595571771,2.6582966,0.21090277
20,5,21,3,6.99252303456888,7.11713,0.15478116
20,5,21,4,1.84460753342137,2.243919,0.20015433
20,5,21,5,9.59613825660199,10.030197,0.22750185
20,5,21,6,9.18683399679139,9.245875,0.22118986
20,5,21,7,1.01804550271481,1.1351085,0.20541127
20,5,21,8,1.72191675519571,1.8711427,0.18188384
20,5,21,9,9.8600367619656,10.235866,0.24082592
20,5,21,10,8.49396095378324,8.5894,0.21456103
20,5,21,11,6.67540116468444,6.4576807,0.18419716
20,5,21,12,9.3521022493951,9.086344,0.22622618
20,5,21,13,0.581843343097717,0.7101047,0.21446426
20,5,21,14,6.18615831015632,6.2129865,0.2136077
20,5,21,15,1.7491846345365,1.952903,0.17182443
20,5,21,16,0.376753895543516,0.634126,0.27737904
20,5,21,17,5.25313168996945,5.506846,0.16054791
20,5,21,18,2.82184249954298,3.1131957,0.23668161
20,5,21,19,4.99045196920633,4.9047036,0.1534927
20,5,21,20,6.33825103053823,6.2344775,0.1864627
20,5,22,1,3.04276835406199,3.2371845,0.16899416
20,5,22,2,4.74738908465952,4.4978676,0.23465388
20,5,22,3,9.93525771889836,9.998422,0.23096727
20,5,22,4,5.2065386204049,5.0173893,0.15665269
20,5,22,5,8.43231032369658,8.335448,0.21046218
20,5,22,6,7.23314548609778,7.344717,0.1759592
20,5,22,7,6.15168056217954,6.1503344,0.19121313
20,5,22,8,7.39171321270987,7.4525757,0.18339112
20,5,22,9,4.1723998519592,3.9040937,0.22466269
20,5,22,10,3.72624989366159,3.6674201,0.20146918
20,5,22,11,9.68422054313123,9.847773,0.24004863
20,5,22,12,6.07408114941791,6.1570888,0.20147833
20,5,22,13,4.73678398644552,4.773961,0.17082249
20,5,22,14,8.58139808289707,8.947654,0.21405937
20,5,22,15,4.35351753840223,4.3785825,0.16319667
20,5,22,16,0.822695977985859,1.9841143,0.17828408
20,5,22,17,4.20794771518558,4.0755515,0.18922503
20,5,22,18,1.74912661779672,1.672317,0.18172497
20,5,22,19,6.18125641020015,6.123183,0.16369106
20,5,22,20,3.71555577265099,3.9203336,0.25691152
20,5,23,1,5.76603659661487,5.6844497,0.21670362
20,5,23,2,2.23072855733335,1.9852245,0.21223536
20,5,23,3,3.31896589370444,3.0674827,0.26528943
20,5,23,4,7.1072455169633,7.030719,0.14449349
20,5,23,5,8.19448956055567,8.123524,0.18520851
20,5,23,6,4.23720560967922,4.3377624,0.299245
20,5,23,7,9.63544549420476,10.012092,0.16164969
20,5,23,8,9.78130409261212,9.789727,0.16398366
20,5,23,9,8.4052187949419,8.540067,0.20634693
20,5,23,10,9.96611237060279,9.961846,0.17936225
20,5,23,11,8.65959034767002,8.877504,0.18716583
20,5,23,12,7.01421698089689,7.0075474,0.15216519
20,5,23,13,3.90473062638193,3.991632,0.27036044
20,5,23,14,3.1476970249787,2.9012125,0.2579178
20,5,23,15,8.45947288675234,8.199079,0.26614752
20,5,23,16,1.39278504764661,1.1449137,0.26515555
20,5,23,17,5.18120574299246,5.1947265,0.23706579
20,5,23,18,5.93550828285515,5.945618,0.1810329
20,5,23,19,9.42461697151884,9.684987,0.16332547
20,5,23,20,6.28019635565579,5.9306145,0.17773187
20,5,24,1,2.92573957936838,2.8664486,0.17474778
20,5,24,2,2.24891144316643,1.8270072,0.17589061
20,5,24,3,7.04222954111174,7.0379367,0.24605927
20,5,24,4,5.18897147616372,5.5357504,0.21203907
20,5,24,5,6.62619609618559,6.8292675,0.30056196
20,5,24,6,9.20443784212694,8.872739,0.2321689
20,5,24,7,2.79735573334619,2.3794816,0.20657527
20,5,24,8,7.63820461230353,7.587513,0.19284311
20,5,24,9,8.01630616188049,8.118494,0.22284475
20,5,24,10,2.54725093021989,2.28071,0.16736889
20,5,24,11,6.04888858739287,5.9510636,0.22818854
20,5,24,12,3.70734947035089,3.8114092,0.23056896
20,5,24,13,6.71690254705027,6.658053,0.23639594
20,5,24,14,6.72982309944928,6.6346726,0.21219657
20,5,24,15,3.20430563529953,3.3087578,0.18207443
20,5,24,16,9.04149706941098,9.016494,0.23129524
20,5,24,17,1.98115960229188,1.735095,0.16904542
20,5,24,18,0.44203047407791,0.2423194,0.21083522
20,5,24,19,5.00922332052141,5.208733,0.19082735
20,5,24,20,1.3878286187537,1.131702,0.23779796
20,5,25,1,4.16118426248431,3.6127448,0.2788103
20,5,25,2,6.9476365367882,6.909017,0.2900375
20,5,25,3,1.48800636641681,1.6731039,0.24518563
20,5,25,4,8.97385046817362,8.995693,0.28489673
20,5,25,5,1.24392084078863,1.3653823,0.23444442
20,5,25,6,9.85115722985938,10.257992,0.25155827
20,5,25,7,6.26096174120903,5.899689,0.2524627
20,5,25,8,3.37538369232789,2.9041126,0.25145593
20,5,25,9,0.667903802823275,0.37620065,0.24696049
20,5,25,10,2.82141609815881,2.8774502,0.24152465
20,5,25,11,3.27967217890546,3.2541406,0.281045
20,5,25,12,3.63512484589592,3.5287158,0.2563547
20,5,25,13,9.58544991677627,9.774062,0.2836398
20,5,25,14,5.88874167064205,5.440015,0.26856214
20,5,25,15,6.95427962811664,7.252767,0.24989195
20,5,25,16,1.4750538719818,1.5282947,0.2533647
20,5,25,17,5.39686928270385,5.341575,0.23868257
20,5,25,18,7.2820003144443,6.770519,0.2616729
20,5,25,19,4.76917677558959,5.015021,0.23401302
20,5,25,20,7.29396071750671,7.0148077,0.31147867
20,5,26,1,0.16592338681221,0.01642578,0.26259258
20,5,26,2,2.89478296646848,3.1975365,0.29474938
